ground_truth_id,source_entity_id,target_entity_id,relationship_type,expected_relationship,case_id,evidence_reference
GT-0715,PERSON-0381,PERSON-0117,TRANSFERRED_TO,0,CASE-0550,Synthetic negative control: PERSON-0381 and PERSON-0117 registered in Delhi without verified investigative tie.
GT-0716,PERSON-0858,PERSON-0566,TRANSFERRED_TO,0,CASE-1182,Synthetic negative control: PERSON-0858 and PERSON-0566 registered in Surat without verified investigative tie.
GT-0717,PERSON-0567,PERSON-0239,CONTACTED,0,CASE-0768,Synthetic negative control: PERSON-0567 and PERSON-0239 registered in Mumbai without verified investigative tie.
GT-0718,PERSON-0180,PERSON-0963,CONTACTED,0,CASE-0871,Synthetic negative control: PERSON-0180 and PERSON-0963 registered in Ahmedabad without verified investigative tie.
GT-0719,PERSON-0979,PERSON-0593,CONTACTED,0,CASE-0425,Synthetic negative control: PERSON-0979 and PERSON-0593 registered in Varanasi without verified investigative tie.
GT-0720,PERSON-0599,PERSON-0878,CONTACTED,0,CASE-0384,Synthetic negative control: PERSON-0599 and PERSON-0878 registered in Delhi without verified investigative tie.
GT-0721,PERSON-0031,PERSON-0921,CONTACTED,0,CASE-0847,Synthetic negative control: PERSON-0031 and PERSON-0921 registered in Delhi without verified investigative tie.
GT-0722,PERSON-0985,PERSON-0583,CONTACTED,0,CASE-0196,Synthetic negative control: PERSON-0985 and PERSON-0583 registered in Ahmedabad without verified investigative tie.
GT-0723,PERSON-0912,PERSON-0273,CONTACTED,0,CASE-0815,Synthetic negative control: PERSON-0912 and PERSON-0273 registered in Mumbai without verified investigative tie.
GT-0724,PERSON-0276,PERSON-0508,CONTACTED,0,CASE-0125,Synthetic negative control: PERSON-0276 and PERSON-0508 registered in Delhi without verified investigative tie.
GT-0725,PERSON-0433,PERSON-0560,CONTACTED,0,CASE-0147,Synthetic negative control: PERSON-0433 and PERSON-0560 registered in Kolkata without verified investigative tie.
GT-0726,PERSON-0462,PERSON-0476,CONTACTED,0,CASE-0443,Synthetic negative control: PERSON-0462 and PERSON-0476 registered in Pune without verified investigative tie.
GT-0727,PERSON-0826,PERSON-0083,TRANSFERRED_TO,0,CASE-0398,Synthetic negative control: PERSON-0826 and PERSON-0083 registered in Kolkata without verified investigative tie.
GT-0728,PERSON-0457,PERSON-0909,CONTACTED,0,CASE-0702,Synthetic negative control: PERSON-0457 and PERSON-0909 registered in Ahmedabad without verified investigative tie.
GT-0729,PERSON-0702,PERSON-0012,CONTACTED,0,CASE-0597,Synthetic negative control: PERSON-0702 and PERSON-0012 registered in Delhi without verified investigative tie.
GT-0730,PERSON-0598,PERSON-0204,CONTACTED,0,CASE-0379,Synthetic negative control: PERSON-0598 and PERSON-0204 registered in Bilaspur without verified investigative tie.
GT-0731,PERSON-0424,PERSON-0856,TRANSFERRED_TO,0,CASE-0376,Synthetic negative control: PERSON-0424 and PERSON-0856 registered in Howrah without verified investigative tie.
GT-0732,PERSON-0260,PERSON-0939,TRANSFERRED_TO,0,CASE-0772,Synthetic negative control: PERSON-0260 and PERSON-0939 registered in Varanasi without verified investigative tie.
GT-0733,PERSON-0592,PERSON-0230,CONTACTED,0,CASE-0903,Synthetic negative control: PERSON-0592 and PERSON-0230 registered in Lucknow without verified investigative tie.
GT-0734,PERSON-0164,PERSON-0577,TRANSFERRED_TO,0,CASE-0909,Synthetic negative control: PERSON-0164 and PERSON-0577 registered in Varanasi without verified investigative tie.
GT-0735,PERSON-0444,PERSON-0248,CONTACTED,0,CASE-1106,Synthetic negative control: PERSON-0444 and PERSON-0248 registered in Surat without verified investigative tie.
GT-0736,PERSON-0228,PERSON-0981,CONTACTED,0,CASE-0815,Synthetic negative control: PERSON-0228 and PERSON-0981 registered in Chennai without verified investigative tie.
GT-0737,PERSON-0775,PERSON-0952,TRANSFERRED_TO,0,CASE-0533,Synthetic negative control: PERSON-0775 and PERSON-0952 registered in Siliguri without verified investigative tie.
GT-0738,PERSON-0063,PERSON-0161,TRANSFERRED_TO,0,CASE-1127,Synthetic negative control: PERSON-0063 and PERSON-0161 registered in Pune without verified investigative tie.
GT-0739,PERSON-0333,PERSON-0112,CONTACTED,0,CASE-1239,Synthetic negative control: PERSON-0333 and PERSON-0112 registered in Delhi without verified investigative tie.
GT-0740,PERSON-0231,PERSON-0131,TRANSFERRED_TO,0,CASE-0324,Synthetic negative control: PERSON-0231 and PERSON-0131 registered in Howrah without verified investigative tie.
GT-0741,PERSON-0777,PERSON-0506,CONTACTED,0,CASE-1108,Synthetic negative control: PERSON-0777 and PERSON-0506 registered in Mumbai without verified investigative tie.
GT-0742,PERSON-0882,PERSON-0090,CONTACTED,0,CASE-1173,Synthetic negative control: PERSON-0882 and PERSON-0090 registered in Bilaspur without verified investigative tie.
GT-0743,PERSON-0121,PERSON-0842,TRANSFERRED_TO,0,CASE-0456,Synthetic negative control: PERSON-0121 and PERSON-0842 registered in Mumbai without verified investigative tie.
GT-0744,PERSON-0357,PERSON-0668,CONTACTED,0,CASE-0612,Synthetic negative control: PERSON-0357 and PERSON-0668 registered in Delhi without verified investigative tie.
GT-0745,PERSON-0999,PERSON-0791,TRANSFERRED_TO,0,CASE-0122,Synthetic negative control: PERSON-0999 and PERSON-0791 registered in Nagpur without verified investigative tie.
GT-0746,PERSON-0129,PERSON-0851,TRANSFERRED_TO,0,CASE-0860,Synthetic negative control: PERSON-0129 and PERSON-0851 registered in Delhi without verified investigative tie.
GT-0747,PERSON-0464,PERSON-0405,TRANSFERRED_TO,0,CASE-0352,Synthetic negative control: PERSON-0464 and PERSON-0405 registered in Raipur without verified investigative tie.
GT-0748,PERSON-0465,PERSON-0884,CONTACTED,0,CASE-1133,Synthetic negative control: PERSON-0465 and PERSON-0884 registered in Pune without verified investigative tie.
GT-0749,PERSON-0660,PERSON-0312,TRANSFERRED_TO,0,CASE-0421,Synthetic negative control: PERSON-0660 and PERSON-0312 registered in Durg without verified investigative tie.
GT-0750,PERSON-0603,PERSON-0501,TRANSFERRED_TO,0,CASE-1201,Synthetic negative control: PERSON-0603 and PERSON-0501 registered in Kolkata without verified investigative tie.
GT-0751,PERSON-0383,PERSON-0024,TRANSFERRED_TO,0,CASE-0002,Synthetic negative control: PERSON-0383 and PERSON-0024 registered in Delhi without verified investigative tie.
GT-0752,PERSON-0518,PERSON-0880,TRANSFERRED_TO,0,CASE-0618,Synthetic negative control: PERSON-0518 and PERSON-0880 registered in Kolkata without verified investigative tie.
GT-0753,PERSON-0836,PERSON-0003,TRANSFERRED_TO,0,CASE-1015,Synthetic negative control: PERSON-0836 and PERSON-0003 registered in Ahmedabad without verified investigative tie.
GT-0754,PERSON-0373,PERSON-0772,TRANSFERRED_TO,0,CASE-0045,Synthetic negative control: PERSON-0373 and PERSON-0772 registered in Varanasi without verified investigative tie.
GT-0755,PERSON-0174,PERSON-0046,CONTACTED,0,CASE-0212,Synthetic negative control: PERSON-0174 and PERSON-0046 registered in Delhi without verified investigative tie.
GT-0756,PERSON-0579,PERSON-0983,CONTACTED,0,CASE-1219,Synthetic negative control: PERSON-0579 and PERSON-0983 registered in Varanasi without verified investigative tie.
GT-0757,PERSON-0048,PERSON-0170,CONTACTED,0,CASE-0160,Synthetic negative control: PERSON-0048 and PERSON-0170 registered in Kolkata without verified investigative tie.
GT-0758,PERSON-0926,PERSON-0381,TRANSFERRED_TO,0,CASE-0488,Synthetic negative control: PERSON-0926 and PERSON-0381 registered in Delhi without verified investigative tie.
GT-0759,PERSON-0635,PERSON-0034,TRANSFERRED_TO,0,CASE-0531,Synthetic negative control: PERSON-0635 and PERSON-0034 registered in Kolkata without verified investigative tie.
GT-0760,PERSON-0556,PERSON-0587,CONTACTED,0,CASE-1198,Synthetic negative control: PERSON-0556 and PERSON-0587 registered in Chennai without verified investigative tie.
GT-0761,PERSON-0231,PERSON-0178,CONTACTED,0,CASE-0714,Synthetic negative control: PERSON-0231 and PERSON-0178 registered in Howrah without verified investigative tie.
GT-0762,PERSON-0981,PERSON-0198,CONTACTED,0,CASE-0423,Synthetic negative control: PERSON-0981 and PERSON-0198 registered in Varanasi without verified investigative tie.
GT-0763,PERSON-0178,PERSON-0007,CONTACTED,0,CASE-0502,Synthetic negative control: PERSON-0178 and PERSON-0007 registered in Surat without verified investigative tie.
GT-0764,PERSON-0367,PERSON-0069,CONTACTED,0,CASE-0316,Synthetic negative control: PERSON-0367 and PERSON-0069 registered in Kolkata without verified investigative tie.
GT-0765,PERSON-0830,PERSON-0384,TRANSFERRED_TO,0,CASE-0705,Synthetic negative control: PERSON-0830 and PERSON-0384 registered in Varanasi without verified investigative tie.
GT-0766,PERSON-0874,PERSON-0997,CONTACTED,0,CASE-0233,Synthetic negative control: PERSON-0874 and PERSON-0997 registered in Howrah without verified investigative tie.
GT-0767,PERSON-0634,PERSON-0906,CONTACTED,0,CASE-0692,Synthetic negative control: PERSON-0634 and PERSON-0906 registered in Kolkata without verified investigative tie.
GT-0768,PERSON-0291,PERSON-0337,CONTACTED,0,CASE-0463,Synthetic negative control: PERSON-0291 and PERSON-0337 registered in Varanasi without verified investigative tie.
GT-0769,PERSON-0876,PERSON-0415,TRANSFERRED_TO,0,CASE-0427,Synthetic negative control: PERSON-0876 and PERSON-0415 registered in Kolkata without verified investigative tie.
GT-0770,PERSON-0639,PERSON-0199,CONTACTED,0,CASE-0395,Synthetic negative control: PERSON-0639 and PERSON-0199 registered in Kolkata without verified investigative tie.
GT-0771,PERSON-0897,PERSON-0167,TRANSFERRED_TO,0,CASE-0505,Synthetic negative control: PERSON-0897 and PERSON-0167 registered in Delhi without verified investigative tie.
GT-0772,PERSON-0404,PERSON-0942,CONTACTED,0,CASE-1213,Synthetic negative control: PERSON-0404 and PERSON-0942 registered in Howrah without verified investigative tie.
GT-0773,PERSON-0437,PERSON-0136,CONTACTED,0,CASE-1101,Synthetic negative control: PERSON-0437 and PERSON-0136 registered in Siliguri without verified investigative tie.
GT-0774,PERSON-0028,PERSON-0356,CONTACTED,0,CASE-0251,Synthetic negative control: PERSON-0028 and PERSON-0356 registered in Howrah without verified investigative tie.
GT-0775,PERSON-0130,PERSON-0852,TRANSFERRED_TO,0,CASE-0554,Synthetic negative control: PERSON-0130 and PERSON-0852 registered in Delhi without verified investigative tie.
GT-0776,PERSON-0093,PERSON-0166,CONTACTED,0,CASE-0910,Synthetic negative control: PERSON-0093 and PERSON-0166 registered in Raipur without verified investigative tie.
GT-0777,PERSON-0799,PERSON-0342,TRANSFERRED_TO,0,CASE-0642,Synthetic negative control: PERSON-0799 and PERSON-0342 registered in Surat without verified investigative tie.
GT-0778,PERSON-0930,PERSON-0896,CONTACTED,0,CASE-0116,Synthetic negative control: PERSON-0930 and PERSON-0896 registered in Surat without verified investigative tie.
GT-0779,PERSON-0121,PERSON-0147,CONTACTED,0,CASE-1017,Synthetic negative control: PERSON-0121 and PERSON-0147 registered in Mumbai without verified investigative tie.
GT-0780,PERSON-0412,PERSON-0203,CONTACTED,0,CASE-0986,Synthetic negative control: PERSON-0412 and PERSON-0203 registered in Surat without verified investigative tie.
GT-0781,PERSON-0471,PERSON-0317,TRANSFERRED_TO,0,CASE-0570,Synthetic negative control: PERSON-0471 and PERSON-0317 registered in Lucknow without verified investigative tie.
GT-0782,PERSON-0164,PERSON-0068,CONTACTED,0,CASE-0787,Synthetic negative control: PERSON-0164 and PERSON-0068 registered in Varanasi without verified investigative tie.
GT-0783,PERSON-0187,PERSON-0610,TRANSFERRED_TO,0,CASE-0191,Synthetic negative control: PERSON-0187 and PERSON-0610 registered in Howrah without verified investigative tie.
GT-0784,PERSON-0580,PERSON-0209,TRANSFERRED_TO,0,CASE-0701,Synthetic negative control: PERSON-0580 and PERSON-0209 registered in Nagpur without verified investigative tie.
GT-0785,PERSON-0638,PERSON-0816,CONTACTED,0,CASE-1201,Synthetic negative control: PERSON-0638 and PERSON-0816 registered in Pune without verified investigative tie.
GT-0786,PERSON-0136,PERSON-0186,TRANSFERRED_TO,0,CASE-0915,Synthetic negative control: PERSON-0136 and PERSON-0186 registered in Delhi without verified investigative tie.
GT-0787,PERSON-0078,PERSON-0720,CONTACTED,0,CASE-0205,Synthetic negative control: PERSON-0078 and PERSON-0720 registered in Delhi without verified investigative tie.
GT-0788,PERSON-0494,PERSON-0382,CONTACTED,0,CASE-0821,Synthetic negative control: PERSON-0494 and PERSON-0382 registered in Mumbai without verified investigative tie.
GT-0789,PERSON-0132,PERSON-0967,TRANSFERRED_TO,0,CASE-0562,Synthetic negative control: PERSON-0132 and PERSON-0967 registered in Kolkata without verified investigative tie.
GT-0790,PERSON-0485,PERSON-0327,CONTACTED,0,CASE-1042,Synthetic negative control: PERSON-0485 and PERSON-0327 registered in Ahmedabad without verified investigative tie.
GT-0791,PERSON-0645,PERSON-0940,TRANSFERRED_TO,0,CASE-0516,Synthetic negative control: PERSON-0645 and PERSON-0940 registered in Chennai without verified investigative tie.
GT-0792,PERSON-0393,PERSON-0106,CONTACTED,0,CASE-0053,Synthetic negative control: PERSON-0393 and PERSON-0106 registered in Mumbai without verified investigative tie.
GT-0793,PERSON-0912,PERSON-0636,TRANSFERRED_TO,0,CASE-0247,Synthetic negative control: PERSON-0912 and PERSON-0636 registered in Mumbai without verified investigative tie.
GT-0794,PERSON-0460,PERSON-0829,CONTACTED,0,CASE-0055,Synthetic negative control: PERSON-0460 and PERSON-0829 registered in Delhi without verified investigative tie.
GT-0795,PERSON-0005,PERSON-0585,CONTACTED,0,CASE-1092,Synthetic negative control: PERSON-0005 and PERSON-0585 registered in Delhi without verified investigative tie.
GT-0796,PERSON-0925,PERSON-0276,TRANSFERRED_TO,0,CASE-0282,Synthetic negative control: PERSON-0925 and PERSON-0276 registered in Kolkata without verified investigative tie.
GT-0797,PERSON-0277,PERSON-0063,CONTACTED,0,CASE-0341,Synthetic negative control: PERSON-0277 and PERSON-0063 registered in Kolkata without verified investigative tie.
GT-0798,PERSON-0723,PERSON-0109,CONTACTED,0,CASE-0725,Synthetic negative control: PERSON-0723 and PERSON-0109 registered in Ahmedabad without verified investigative tie.
GT-0799,PERSON-0708,PERSON-0236,TRANSFERRED_TO,0,CASE-0727,Synthetic negative control: PERSON-0708 and PERSON-0236 registered in Nagpur without verified investigative tie.
GT-0800,PERSON-0011,PERSON-0326,CONTACTED,0,CASE-0555,Synthetic negative control: PERSON-0011 and PERSON-0326 registered in Bilaspur without verified investigative tie.
GT-0801,PERSON-0215,PERSON-0738,CONTACTED,0,CASE-0206,Synthetic negative control: PERSON-0215 and PERSON-0738 registered in Howrah without verified investigative tie.
GT-0802,PERSON-0596,PERSON-0656,CONTACTED,0,CASE-0614,Synthetic negative control: PERSON-0596 and PERSON-0656 registered in Nagpur without verified investigative tie.
GT-0803,PERSON-0244,PERSON-0683,CONTACTED,0,CASE-1060,Synthetic negative control: PERSON-0244 and PERSON-0683 registered in Durg without verified investigative tie.
GT-0804,PERSON-0872,PERSON-0453,TRANSFERRED_TO,0,CASE-1211,Synthetic negative control: PERSON-0872 and PERSON-0453 registered in Delhi without verified investigative tie.
GT-0805,PERSON-0473,PERSON-0654,CONTACTED,0,CASE-0535,Synthetic negative control: PERSON-0473 and PERSON-0654 registered in Delhi without verified investigative tie.
GT-0806,PERSON-0478,PERSON-0620,CONTACTED,0,CASE-0767,Synthetic negative control: PERSON-0478 and PERSON-0620 registered in Mumbai without verified investigative tie.
GT-0807,PERSON-0710,PERSON-0760,TRANSFERRED_TO,0,CASE-0269,Synthetic negative control: PERSON-0710 and PERSON-0760 registered in Lucknow without verified investigative tie.
GT-0808,PERSON-0158,PERSON-0995,CONTACTED,0,CASE-1028,Synthetic negative control: PERSON-0158 and PERSON-0995 registered in Durg without verified investigative tie.
GT-0809,PERSON-0559,PERSON-0242,TRANSFERRED_TO,0,CASE-0659,Synthetic negative control: PERSON-0559 and PERSON-0242 registered in Ahmedabad without verified investigative tie.
GT-0810,PERSON-0718,PERSON-0955,CONTACTED,0,CASE-1210,Synthetic negative control: PERSON-0718 and PERSON-0955 registered in Delhi without verified investigative tie.
GT-0811,PERSON-0185,PERSON-0754,CONTACTED,0,CASE-0620,Synthetic negative control: PERSON-0185 and PERSON-0754 registered in Chennai without verified investigative tie.
GT-0812,PERSON-0791,PERSON-0556,TRANSFERRED_TO,0,CASE-1009,Synthetic negative control: PERSON-0791 and PERSON-0556 registered in Chennai without verified investigative tie.
GT-0813,PERSON-0043,PERSON-0442,TRANSFERRED_TO,0,CASE-0783,Synthetic negative control: PERSON-0043 and PERSON-0442 registered in Nagpur without verified investigative tie.
GT-0814,PERSON-0850,PERSON-0589,CONTACTED,0,CASE-0428,Synthetic negative control: PERSON-0850 and PERSON-0589 registered in Kolkata without verified investigative tie.
GT-0815,PERSON-0902,PERSON-0241,CONTACTED,0,CASE-1207,Synthetic negative control: PERSON-0902 and PERSON-0241 registered in Raipur without verified investigative tie.
GT-0816,PERSON-0604,PERSON-0572,TRANSFERRED_TO,0,CASE-0726,Synthetic negative control: PERSON-0604 and PERSON-0572 registered in Kolkata without verified investigative tie.
GT-0817,PERSON-0098,PERSON-0367,CONTACTED,0,CASE-0340,Synthetic negative control: PERSON-0098 and PERSON-0367 registered in Delhi without verified investigative tie.
GT-0818,PERSON-0349,PERSON-0479,TRANSFERRED_TO,0,CASE-0888,Synthetic negative control: PERSON-0349 and PERSON-0479 registered in Lucknow without verified investigative tie.
GT-0819,PERSON-0282,PERSON-0059,TRANSFERRED_TO,0,CASE-1032,Synthetic negative control: PERSON-0282 and PERSON-0059 registered in Raipur without verified investigative tie.
GT-0820,PERSON-0805,PERSON-0804,TRANSFERRED_TO,0,CASE-1080,Synthetic negative control: PERSON-0805 and PERSON-0804 registered in Howrah without verified investigative tie.
GT-0821,PERSON-0544,PERSON-0197,CONTACTED,0,CASE-0657,Synthetic negative control: PERSON-0544 and PERSON-0197 registered in Chennai without verified investigative tie.
GT-0822,PERSON-0717,PERSON-0448,TRANSFERRED_TO,0,CASE-0277,Synthetic negative control: PERSON-0717 and PERSON-0448 registered in Howrah without verified investigative tie.
GT-0823,PERSON-0415,PERSON-0808,CONTACTED,0,CASE-0037,Synthetic negative control: PERSON-0415 and PERSON-0808 registered in Siliguri without verified investigative tie.
GT-0824,PERSON-0758,PERSON-0521,TRANSFERRED_TO,0,CASE-0815,Synthetic negative control: PERSON-0758 and PERSON-0521 registered in Delhi without verified investigative tie.
GT-0825,PERSON-0494,PERSON-0129,CONTACTED,0,CASE-0743,Synthetic negative control: PERSON-0494 and PERSON-0129 registered in Mumbai without verified investigative tie.
GT-0826,PERSON-0313,PERSON-0947,CONTACTED,0,CASE-0654,Synthetic negative control: PERSON-0313 and PERSON-0947 registered in Kolkata without verified investigative tie.
GT-0827,PERSON-0755,PERSON-0383,CONTACTED,0,CASE-1200,Synthetic negative control: PERSON-0755 and PERSON-0383 registered in Siliguri without verified investigative tie.
GT-0828,PERSON-0402,PERSON-0173,CONTACTED,0,CASE-0354,Synthetic negative control: PERSON-0402 and PERSON-0173 registered in Delhi without verified investigative tie.
GT-0829,PERSON-0188,PERSON-0891,TRANSFERRED_TO,0,CASE-0018,Synthetic negative control: PERSON-0188 and PERSON-0891 registered in Surat without verified investigative tie.
GT-0830,PERSON-0774,PERSON-0109,CONTACTED,0,CASE-0723,Synthetic negative control: PERSON-0774 and PERSON-0109 registered in Howrah without verified investigative tie.
GT-0831,PERSON-0747,PERSON-0815,TRANSFERRED_TO,0,CASE-0345,Synthetic negative control: PERSON-0747 and PERSON-0815 registered in Chennai without verified investigative tie.
GT-0832,PERSON-0776,PERSON-0905,TRANSFERRED_TO,0,CASE-0916,Synthetic negative control: PERSON-0776 and PERSON-0905 registered in Kolkata without verified investigative tie.
GT-0833,PERSON-0177,PERSON-0566,TRANSFERRED_TO,0,CASE-0387,Synthetic negative control: PERSON-0177 and PERSON-0566 registered in Surat without verified investigative tie.
GT-0834,PERSON-0604,PERSON-0779,TRANSFERRED_TO,0,CASE-0370,Synthetic negative control: PERSON-0604 and PERSON-0779 registered in Kolkata without verified investigative tie.
GT-0835,PERSON-0662,PERSON-0014,CONTACTED,0,CASE-0348,Synthetic negative control: PERSON-0662 and PERSON-0014 registered in Mumbai without verified investigative tie.
GT-0836,PERSON-0812,PERSON-0167,CONTACTED,0,CASE-0561,Synthetic negative control: PERSON-0812 and PERSON-0167 registered in Varanasi without verified investigative tie.
GT-0837,PERSON-0090,PERSON-0295,CONTACTED,0,CASE-1217,Synthetic negative control: PERSON-0090 and PERSON-0295 registered in Bilaspur without verified investigative tie.
GT-0838,PERSON-0012,PERSON-0807,CONTACTED,0,CASE-1241,Synthetic negative control: PERSON-0012 and PERSON-0807 registered in Delhi without verified investigative tie.
GT-0839,PERSON-0720,PERSON-0671,TRANSFERRED_TO,0,CASE-0808,Synthetic negative control: PERSON-0720 and PERSON-0671 registered in Varanasi without verified investigative tie.
GT-0840,PERSON-0175,PERSON-0852,TRANSFERRED_TO,0,CASE-0082,Synthetic negative control: PERSON-0175 and PERSON-0852 registered in Delhi without verified investigative tie.
GT-0841,PERSON-0138,PERSON-0420,TRANSFERRED_TO,0,CASE-0001,Synthetic negative control: PERSON-0138 and PERSON-0420 registered in Varanasi without verified investigative tie.
GT-0842,PERSON-0269,PERSON-0941,TRANSFERRED_TO,0,CASE-0108,Synthetic negative control: PERSON-0269 and PERSON-0941 registered in Chennai without verified investigative tie.
GT-0843,PERSON-0986,PERSON-0595,TRANSFERRED_TO,0,CASE-0882,Synthetic negative control: PERSON-0986 and PERSON-0595 registered in Ahmedabad without verified investigative tie.
GT-0844,PERSON-0199,PERSON-0190,CONTACTED,0,CASE-0978,Synthetic negative control: PERSON-0199 and PERSON-0190 registered in Lucknow without verified investigative tie.
GT-0845,PERSON-0857,PERSON-0292,CONTACTED,0,CASE-0039,Synthetic negative control: PERSON-0857 and PERSON-0292 registered in Bilaspur without verified investigative tie.
GT-0846,PERSON-0735,PERSON-0238,CONTACTED,0,CASE-0103,Synthetic negative control: PERSON-0735 and PERSON-0238 registered in Raipur without verified investigative tie.
GT-0847,PERSON-0756,PERSON-0779,CONTACTED,0,CASE-1178,Synthetic negative control: PERSON-0756 and PERSON-0779 registered in Lucknow without verified investigative tie.
GT-0848,PERSON-0225,PERSON-0252,TRANSFERRED_TO,0,CASE-0412,Synthetic negative control: PERSON-0225 and PERSON-0252 registered in Raipur without verified investigative tie.
GT-0849,PERSON-0552,PERSON-0635,CONTACTED,0,CASE-0276,Synthetic negative control: PERSON-0552 and PERSON-0635 registered in Kolkata without verified investigative tie.
GT-0850,PERSON-0165,PERSON-0306,TRANSFERRED_TO,0,CASE-0192,Synthetic negative control: PERSON-0165 and PERSON-0306 registered in Mumbai without verified investigative tie.
GT-0851,PERSON-0089,PERSON-0973,CONTACTED,0,CASE-0783,Synthetic negative control: PERSON-0089 and PERSON-0973 registered in Durg without verified investigative tie.
GT-0852,PERSON-0873,PERSON-0006,CONTACTED,0,CASE-0860,Synthetic negative control: PERSON-0873 and PERSON-0006 registered in Ahmedabad without verified investigative tie.
GT-0853,PERSON-0989,PERSON-0022,CONTACTED,0,CASE-0945,Synthetic negative control: PERSON-0989 and PERSON-0022 registered in Durg without verified investigative tie.
GT-0854,PERSON-0498,PERSON-0675,CONTACTED,0,CASE-0657,Synthetic negative control: PERSON-0498 and PERSON-0675 registered in Pune without verified investigative tie.
GT-0855,PERSON-0410,PERSON-0288,TRANSFERRED_TO,0,CASE-0228,Synthetic negative control: PERSON-0410 and PERSON-0288 registered in Kolkata without verified investigative tie.
GT-0856,PERSON-0946,PERSON-0702,TRANSFERRED_TO,0,CASE-0113,Synthetic negative control: PERSON-0946 and PERSON-0702 registered in Chennai without verified investigative tie.
GT-0857,PERSON-0486,PERSON-1000,TRANSFERRED_TO,0,CASE-0266,Synthetic negative control: PERSON-0486 and PERSON-1000 registered in Kolkata without verified investigative tie.
GT-0858,PERSON-0401,PERSON-0289,CONTACTED,0,CASE-1077,Synthetic negative control: PERSON-0401 and PERSON-0289 registered in Raipur without verified investigative tie.
GT-0859,PERSON-0731,PERSON-0962,TRANSFERRED_TO,0,CASE-0022,Synthetic negative control: PERSON-0731 and PERSON-0962 registered in Durg without verified investigative tie.
GT-0860,PERSON-0016,PERSON-0587,TRANSFERRED_TO,0,CASE-0468,Synthetic negative control: PERSON-0016 and PERSON-0587 registered in Durg without verified investigative tie.
GT-0861,PERSON-0475,PERSON-0178,CONTACTED,0,CASE-0556,Synthetic negative control: PERSON-0475 and PERSON-0178 registered in Siliguri without verified investigative tie.
GT-0862,PERSON-0434,PERSON-0093,TRANSFERRED_TO,0,CASE-0872,Synthetic negative control: PERSON-0434 and PERSON-0093 registered in Kolkata without verified investigative tie.
GT-0863,PERSON-0675,PERSON-0151,CONTACTED,0,CASE-0228,Synthetic negative control: PERSON-0675 and PERSON-0151 registered in Durg without verified investigative tie.
GT-0864,PERSON-0211,PERSON-0889,CONTACTED,0,CASE-0841,Synthetic negative control: PERSON-0211 and PERSON-0889 registered in Kolkata without verified investigative tie.
GT-0865,PERSON-0118,PERSON-0013,TRANSFERRED_TO,0,CASE-0580,Synthetic negative control: PERSON-0118 and PERSON-0013 registered in Chennai without verified investigative tie.
GT-0866,PERSON-0730,PERSON-0096,TRANSFERRED_TO,0,CASE-0614,Synthetic negative control: PERSON-0730 and PERSON-0096 registered in Raipur without verified investigative tie.
GT-0867,PERSON-0141,PERSON-0962,CONTACTED,0,CASE-0204,Synthetic negative control: PERSON-0141 and PERSON-0962 registered in Kolkata without verified investigative tie.
GT-0868,PERSON-0399,PERSON-0358,TRANSFERRED_TO,0,CASE-0590,Synthetic negative control: PERSON-0399 and PERSON-0358 registered in Delhi without verified investigative tie.
GT-0869,PERSON-0120,PERSON-0938,CONTACTED,0,CASE-0942,Synthetic negative control: PERSON-0120 and PERSON-0938 registered in Lucknow without verified investigative tie.
GT-0870,PERSON-0183,PERSON-0476,TRANSFERRED_TO,0,CASE-0796,Synthetic negative control: PERSON-0183 and PERSON-0476 registered in Howrah without verified investigative tie.
GT-0871,PERSON-0536,PERSON-0371,TRANSFERRED_TO,0,CASE-0861,Synthetic negative control: PERSON-0536 and PERSON-0371 registered in Raipur without verified investigative tie.
GT-0872,PERSON-0916,PERSON-0941,CONTACTED,0,CASE-0865,Synthetic negative control: PERSON-0916 and PERSON-0941 registered in Siliguri without verified investigative tie.
GT-0873,PERSON-0880,PERSON-0710,CONTACTED,0,CASE-0515,Synthetic negative control: PERSON-0880 and PERSON-0710 registered in Raipur without verified investigative tie.
GT-0874,PERSON-0619,PERSON-0300,CONTACTED,0,CASE-0093,Synthetic negative control: PERSON-0619 and PERSON-0300 registered in Mumbai without verified investigative tie.
GT-0875,PERSON-0839,PERSON-0285,TRANSFERRED_TO,0,CASE-0143,Synthetic negative control: PERSON-0839 and PERSON-0285 registered in Kolkata without verified investigative tie.
GT-0876,PERSON-0485,PERSON-0336,TRANSFERRED_TO,0,CASE-0205,Synthetic negative control: PERSON-0485 and PERSON-0336 registered in Ahmedabad without verified investigative tie.
GT-0877,PERSON-0524,PERSON-0564,TRANSFERRED_TO,0,CASE-0041,Synthetic negative control: PERSON-0524 and PERSON-0564 registered in Howrah without verified investigative tie.
GT-0878,PERSON-0089,PERSON-0856,TRANSFERRED_TO,0,CASE-1157,Synthetic negative control: PERSON-0089 and PERSON-0856 registered in Durg without verified investigative tie.
GT-0879,PERSON-0194,PERSON-0177,TRANSFERRED_TO,0,CASE-0375,Synthetic negative control: PERSON-0194 and PERSON-0177 registered in Pune without verified investigative tie.
GT-0880,PERSON-0043,PERSON-0904,CONTACTED,0,CASE-0588,Synthetic negative control: PERSON-0043 and PERSON-0904 registered in Nagpur without verified investigative tie.
